createdAt;chargeLevelPercent;houseLoadPowerW;chargingStatus;batteryVoltageV;dischargingCurrentA
Fri Feb 16 2024 15:30:37 GMT+0000 (Coordinated Universal Time);34;1102;discharging;46.6;25
Fri Feb 16 2024 15:30:42 GMT+0000 (Coordinated Universal Time);34;1101;discharging;46.6;25
Fri Feb 16 2024 15:30:48 GMT+0000 (Coordinated Universal Time);34;1104;discharging;46.6;25
Fri Feb 16 2024 15:30:53 GMT+0000 (Coordinated Universal Time);34;1103;discharging;46.6;25
Fri Feb 16 2024 15:30:58 GMT+0000 (Coordinated Universal Time);34;1106;discharging;46.6;25
Fri Feb 16 2024 15:31:04 GMT+0000 (Coordinated Universal Time);34;1104;discharging;46.6;25
Fri Feb 16 2024 15:31:09 GMT+0000 (Coordinated Universal Time);34;1105;discharging;46.6;25
Fri Feb 16 2024 15:31:15 GMT+0000 (Coordinated Universal Time);34;1105;discharging;46.6;25
Fri Feb 16 2024 15:31:20 GMT+0000 (Coordinated Universal Time);34;1102;discharging;46.6;25
Fri Feb 16 2024 15:31:25 GMT+0000 (Coordinated Universal Time);34;1105;discharging;46.6;25
Fri Feb 16 2024 15:31:31 GMT+0000 (Coordinated Universal Time);33;1105;discharging;46.5;25
Fri Feb 16 2024 15:31:36 GMT+0000 (Coordinated Universal Time);33;1103;discharging;46.5;25
Fri Feb 16 2024 15:31:41 GMT+0000 (Coordinated Universal Time);33;1103;discharging;46.5;25
Fri Feb 16 2024 15:31:47 GMT+0000 (Coordinated Universal Time);33;1103;discharging;46.5;25
Fri Feb 16 2024 15:31:52 GMT+0000 (Coordinated Universal Time);33;1107;discharging;46.5;25
Fri Feb 16 2024 15:31:57 GMT+0000 (Coordinated Universal Time);33;1101;discharging;46.5;25
Fri Feb 16 2024 15:32:02 GMT+0000 (Coordinated Universal Time);33;1106;discharging;46.5;25
Fri Feb 16 2024 15:32:08 GMT+0000 (Coordinated Universal Time);33;1105;discharging;46.5;25
Fri Feb 16 2024 15:32:13 GMT+0000 (Coordinated Universal Time);33;1105;discharging;46.5;25
Fri Feb 16 2024 15:32:18 GMT+0000 (Coordinated Universal Time);33;1107;discharging;46.5;25
Fri Feb 16 2024 15:32:24 GMT+0000 (Coordinated Universal Time);33;1103;discharging;46.5;25
Fri Feb 16 2024 15:32:29 GMT+0000 (Coordinated Universal Time);33;1104;discharging;46.5;25
Fri Feb 16 2024 15:32:34 GMT+0000 (Coordinated Universal Time);33;1104;discharging;46.5;25
Fri Feb 16 2024 15:32:40 GMT+0000 (Coordinated Universal Time);33;1102;discharging;46.5;25
Fri Feb 16 2024 15:32:45 GMT+0000 (Coordinated Universal Time);32;1104;discharging;46.4;25
Fri Feb 16 2024 15:32:50 GMT+0000 (Coordinated Universal Time);32;1107;discharging;46.4;25
Fri Feb 16 2024 15:32:56 GMT+0000 (Coordinated Universal Time);32;1104;discharging;46.4;25
Fri Feb 16 2024 15:33:01 GMT+0000 (Coordinated Universal Time);32;1101;discharging;46.4;25
Fri Feb 16 2024 15:33:07 GMT+0000 (Coordinated Universal Time);32;1105;discharging;46.4;25
Fri Feb 16 2024 15:33:12 GMT+0000 (Coordinated Universal Time);32;1103;discharging;46.4;25
Fri Feb 16 2024 15:33:17 GMT+0000 (Coordinated Universal Time);32;1107;discharging;46.4;25
Fri Feb 16 2024 15:33:23 GMT+0000 (Coordinated Universal Time);32;1103;discharging;46.4;25
Fri Feb 16 2024 15:33:28 GMT+0000 (Coordinated Universal Time);32;1104;discharging;46.4;25
Fri Feb 16 2024 15:33:33 GMT+0000 (Coordinated Universal Time);32;1100;discharging;46.4;25
Fri Feb 16 2024 15:33:39 GMT+0000 (Coordinated Universal Time);32;1107;discharging;46.4;25
Fri Feb 16 2024 15:33:44 GMT+0000 (Coordinated Universal Time);32;1105;discharging;46.4;25
Fri Feb 16 2024 15:33:49 GMT+0000 (Coordinated Universal Time);32;1105;discharging;46.4;25
Fri Feb 16 2024 15:33:55 GMT+0000 (Coordinated Universal Time);32;1104;discharging;46.4;25
Fri Feb 16 2024 15:34:00 GMT+0000 (Coordinated Universal Time);31;1102;discharging;46.3;25
Fri Feb 16 2024 15:34:05 GMT+0000 (Coordinated Universal Time);31;1102;discharging;46.3;25
Fri Feb 16 2024 15:34:11 GMT+0000 (Coordinated Universal Time);31;1103;discharging;46.3;25
Fri Feb 16 2024 15:34:16 GMT+0000 (Coordinated Universal Time);31;1103;discharging;46.3;25
Fri Feb 16 2024 15:34:21 GMT+0000 (Coordinated Universal Time);31;1105;discharging;46.3;25
Fri Feb 16 2024 15:34:27 GMT+0000 (Coordinated Universal Time);31;1105;discharging;46.3;25
Fri Feb 16 2024 15:34:32 GMT+0000 (Coordinated Universal Time);31;1104;discharging;46.3;25
Fri Feb 16 2024 15:34:37 GMT+0000 (Coordinated Universal Time);31;1106;discharging;46.3;25
Fri Feb 16 2024 15:34:43 GMT+0000 (Coordinated Universal Time);31;1105;discharging;46.3;25
Fri Feb 16 2024 15:34:48 GMT+0000 (Coordinated Universal Time);31;1105;discharging;46.3;25
Fri Feb 16 2024 15:34:53 GMT+0000 (Coordinated Universal Time);31;1102;discharging;46.3;25
Fri Feb 16 2024 15:34:59 GMT+0000 (Coordinated Universal Time);31;1104;discharging;46.3;25
Fri Feb 16 2024 15:35:04 GMT+0000 (Coordinated Universal Time);31;1103;discharging;46.3;25
Fri Feb 16 2024 15:35:09 GMT+0000 (Coordinated Universal Time);31;1103;discharging;46.3;25
Fri Feb 16 2024 15:35:14 GMT+0000 (Coordinated Universal Time);31;1105;discharging;46.3;25
Fri Feb 16 2024 15:35:20 GMT+0000 (Coordinated Universal Time);31;1103;discharging;46.3;25
Fri Feb 16 2024 15:35:25 GMT+0000 (Coordinated Universal Time);30;1104;discharging;46.2;25
Fri Feb 16 2024 15:35:30 GMT+0000 (Coordinated Universal Time);30;1103;discharging;46.2;25
Fri Feb 16 2024 15:35:36 GMT+0000 (Coordinated Universal Time);30;1103;discharging;46.2;25
Fri Feb 16 2024 15:35:41 GMT+0000 (Coordinated Universal Time);30;1101;discharging;46.2;25
Fri Feb 16 2024 15:35:46 GMT+0000 (Coordinated Universal Time);30;1103;discharging;46.2;25
Fri Feb 16 2024 15:35:52 GMT+0000 (Coordinated Universal Time);30;1103;discharging;46.2;25
Fri Feb 16 2024 15:35:57 GMT+0000 (Coordinated Universal Time);30;1102;discharging;46.2;25
Fri Feb 16 2024 15:36:02 GMT+0000 (Coordinated Universal Time);30;1101;discharging;46.2;25
Fri Feb 16 2024 15:36:08 GMT+0000 (Coordinated Universal Time);30;1101;discharging;46.2;25
Fri Feb 16 2024 15:36:13 GMT+0000 (Coordinated Universal Time);30;1099;discharging;46.2;25
Fri Feb 16 2024 15:36:18 GMT+0000 (Coordinated Universal Time);30;1102;discharging;46.2;25
Fri Feb 16 2024 15:36:23 GMT+0000 (Coordinated Universal Time);30;1103;discharging;46.2;25
Fri Feb 16 2024 15:36:29 GMT+0000 (Coordinated Universal Time);30;1101;discharging;46.2;25
Fri Feb 16 2024 15:36:34 GMT+0000 (Coordinated Universal Time);30;1100;discharging;46.2;25
Fri Feb 16 2024 15:36:40 GMT+0000 (Coordinated Universal Time);30;1104;discharging;46.2;25
Fri Feb 16 2024 15:36:45 GMT+0000 (Coordinated Universal Time);30;1100;discharging;46.2;25
Fri Feb 16 2024 15:36:50 GMT+0000 (Coordinated Universal Time);29;1105;discharging;46.1;25
Fri Feb 16 2024 15:36:56 GMT+0000 (Coordinated Universal Time);29;1103;discharging;46.1;25
Fri Feb 16 2024 15:37:02 GMT+0000 (Coordinated Universal Time);30;1104;discharging;46.2;25
Fri Feb 16 2024 15:37:07 GMT+0000 (Coordinated Universal Time);29;1103;discharging;46.1;25
Fri Feb 16 2024 15:37:12 GMT+0000 (Coordinated Universal Time);29;1103;discharging;46.1;25
Fri Feb 16 2024 15:37:18 GMT+0000 (Coordinated Universal Time);29;1103;discharging;46.1;25
Fri Feb 16 2024 15:37:23 GMT+0000 (Coordinated Universal Time);29;1103;discharging;46.1;25
Fri Feb 16 2024 15:37:28 GMT+0000 (Coordinated Universal Time);29;1105;discharging;46.1;25
Fri Feb 16 2024 15:37:34 GMT+0000 (Coordinated Universal Time);29;1101;discharging;46.1;25
Fri Feb 16 2024 15:37:39 GMT+0000 (Coordinated Universal Time);29;1104;discharging;46.1;25
Fri Feb 16 2024 15:37:44 GMT+0000 (Coordinated Universal Time);29;1104;discharging;46.1;25
Fri Feb 16 2024 15:37:50 GMT+0000 (Coordinated Universal Time);29;1104;discharging;46.1;25
Fri Feb 16 2024 15:37:55 GMT+0000 (Coordinated Universal Time);29;1102;discharging;46.1;25
Fri Feb 16 2024 15:38:00 GMT+0000 (Coordinated Universal Time);29;1106;discharging;46.1;25
Fri Feb 16 2024 15:38:05 GMT+0000 (Coordinated Universal Time);29;1099;discharging;46.1;25
Fri Feb 16 2024 15:38:11 GMT+0000 (Coordinated Universal Time);29;1102;discharging;46.1;25
Fri Feb 16 2024 15:38:16 GMT+0000 (Coordinated Universal Time);29;1105;discharging;46.1;25
Fri Feb 16 2024 15:38:21 GMT+0000 (Coordinated Universal Time);29;1105;discharging;46.1;25
Fri Feb 16 2024 15:38:27 GMT+0000 (Coordinated Universal Time);29;1107;discharging;46.1;25
Fri Feb 16 2024 15:38:32 GMT+0000 (Coordinated Universal Time);29;1103;discharging;46.1;25
Fri Feb 16 2024 15:39:57 GMT+0000 (Coordinated Universal Time);28;1100;discharging;46;25
Fri Feb 16 2024 15:40:03 GMT+0000 (Coordinated Universal Time);29;1102;discharging;45.9;25
Fri Feb 16 2024 15:40:08 GMT+0000 (Coordinated Universal Time);27;1101;discharging;45.9;25
Fri Feb 16 2024 15:40:14 GMT+0000 (Coordinated Universal Time);27;1099;discharging;45.9;25
Fri Feb 16 2024 15:40:19 GMT+0000 (Coordinated Universal Time);27;1102;discharging;45.9;25
Fri Feb 16 2024 15:40:24 GMT+0000 (Coordinated Universal Time);27;1104;discharging;45.9;25
Fri Feb 16 2024 15:40:30 GMT+0000 (Coordinated Universal Time);27;1101;discharging;45.9;25
Fri Feb 16 2024 15:40:35 GMT+0000 (Coordinated Universal Time);27;1104;discharging;45.9;25
Fri Feb 16 2024 15:40:40 GMT+0000 (Coordinated Universal Time);27;1103;discharging;45.9;25
Fri Feb 16 2024 15:40:46 GMT+0000 (Coordinated Universal Time);27;1106;discharging;45.9;25
Fri Feb 16 2024 15:40:51 GMT+0000 (Coordinated Universal Time);27;1104;discharging;45.9;25
Fri Feb 16 2024 15:40:56 GMT+0000 (Coordinated Universal Time);27;1101;discharging;45.9;25
Fri Feb 16 2024 15:41:02 GMT+0000 (Coordinated Universal Time);27;1101;discharging;45.9;25
Fri Feb 16 2024 15:41:07 GMT+0000 (Coordinated Universal Time);27;1105;discharging;45.9;25
Fri Feb 16 2024 15:41:12 GMT+0000 (Coordinated Universal Time);27;1107;discharging;45.9;25
Fri Feb 16 2024 15:41:18 GMT+0000 (Coordinated Universal Time);27;1103;discharging;45.9;25
Fri Feb 16 2024 15:41:23 GMT+0000 (Coordinated Universal Time);27;1102;discharging;45.9;25
Fri Feb 16 2024 15:41:28 GMT+0000 (Coordinated Universal Time);27;1103;discharging;45.9;25
Fri Feb 16 2024 15:41:33 GMT+0000 (Coordinated Universal Time);27;1108;discharging;45.9;25
Fri Feb 16 2024 15:41:39 GMT+0000 (Coordinated Universal Time);26;1098;discharging;45.8;25
Fri Feb 16 2024 15:41:44 GMT+0000 (Coordinated Universal Time);26;1102;discharging;45.8;25
Fri Feb 16 2024 15:41:49 GMT+0000 (Coordinated Universal Time);26;1100;discharging;45.8;25
Fri Feb 16 2024 15:41:55 GMT+0000 (Coordinated Universal Time);26;1103;discharging;45.8;25
Fri Feb 16 2024 15:42:00 GMT+0000 (Coordinated Universal Time);26;1102;discharging;45.8;25
Fri Feb 16 2024 15:42:05 GMT+0000 (Coordinated Universal Time);26;1104;discharging;45.8;25
Fri Feb 16 2024 15:42:11 GMT+0000 (Coordinated Universal Time);26;1100;discharging;45.8;25
Fri Feb 16 2024 15:42:16 GMT+0000 (Coordinated Universal Time);26;1101;discharging;45.8;25
Fri Feb 16 2024 15:42:21 GMT+0000 (Coordinated Universal Time);26;1104;discharging;45.8;25
Fri Feb 16 2024 15:42:26 GMT+0000 (Coordinated Universal Time);26;1103;discharging;45.8;25
Fri Feb 16 2024 15:42:32 GMT+0000 (Coordinated Universal Time);26;1103;discharging;45.8;25
Fri Feb 16 2024 15:42:37 GMT+0000 (Coordinated Universal Time);26;1099;discharging;45.8;25
Fri Feb 16 2024 15:42:43 GMT+0000 (Coordinated Universal Time);26;1104;discharging;45.8;25
Fri Feb 16 2024 15:42:48 GMT+0000 (Coordinated Universal Time);26;1105;discharging;45.8;25
Fri Feb 16 2024 15:42:53 GMT+0000 (Coordinated Universal Time);26;1101;discharging;45.8;25
Fri Feb 16 2024 15:42:59 GMT+0000 (Coordinated Universal Time);26;1102;discharging;45.8;25
Fri Feb 16 2024 15:43:04 GMT+0000 (Coordinated Universal Time);26;1102;discharging;45.8;25
Fri Feb 16 2024 15:43:09 GMT+0000 (Coordinated Universal Time);26;1103;discharging;45.8;25
Fri Feb 16 2024 15:44:35 GMT+0000 (Coordinated Universal Time);25;1106;discharging;45.7;25
Fri Feb 16 2024 15:44:40 GMT+0000 (Coordinated Universal Time);25;1106;discharging;45.7;25
Fri Feb 16 2024 15:44:45 GMT+0000 (Coordinated Universal Time);25;1104;discharging;45.7;25
Fri Feb 16 2024 15:44:50 GMT+0000 (Coordinated Universal Time);25;1101;discharging;45.7;25
Fri Feb 16 2024 15:44:56 GMT+0000 (Coordinated Universal Time);24;1102;discharging;45.6;25
Fri Feb 16 2024 15:45:02 GMT+0000 (Coordinated Universal Time);24;1106;discharging;45.6;25
Fri Feb 16 2024 15:45:07 GMT+0000 (Coordinated Universal Time);24;1105;discharging;45.6;25
Fri Feb 16 2024 15:45:13 GMT+0000 (Coordinated Universal Time);24;1103;discharging;45.6;25
Fri Feb 16 2024 15:45:18 GMT+0000 (Coordinated Universal Time);24;1106;discharging;45.6;25
Fri Feb 16 2024 15:45:23 GMT+0000 (Coordinated Universal Time);24;1104;discharging;45.6;25
Fri Feb 16 2024 15:45:28 GMT+0000 (Coordinated Universal Time);24;1101;discharging;45.6;25
Fri Feb 16 2024 15:45:34 GMT+0000 (Coordinated Universal Time);24;1105;discharging;45.6;25
Fri Feb 16 2024 15:45:39 GMT+0000 (Coordinated Universal Time);24;1104;discharging;45.6;25
Fri Feb 16 2024 15:45:44 GMT+0000 (Coordinated Universal Time);24;1105;discharging;45.6;25
Fri Feb 16 2024 15:45:50 GMT+0000 (Coordinated Universal Time);24;1104;discharging;45.6;25
Fri Feb 16 2024 15:45:55 GMT+0000 (Coordinated Universal Time);24;1104;discharging;45.6;25
Fri Feb 16 2024 15:46:02 GMT+0000 (Coordinated Universal Time);24;1103;discharging;45.6;25
Fri Feb 16 2024 15:46:07 GMT+0000 (Coordinated Universal Time);24;1107;discharging;45.6;25
Fri Feb 16 2024 15:46:13 GMT+0000 (Coordinated Universal Time);24;1103;discharging;45.6;25
Fri Feb 16 2024 15:46:18 GMT+0000 (Coordinated Universal Time);24;1103;discharging;45.6;25
Fri Feb 16 2024 15:46:23 GMT+0000 (Coordinated Universal Time);24;1106;discharging;45.6;25
Fri Feb 16 2024 15:46:28 GMT+0000 (Coordinated Universal Time);24;1101;discharging;45.6;25
Fri Feb 16 2024 15:46:34 GMT+0000 (Coordinated Universal Time);24;1104;discharging;45.6;25
Fri Feb 16 2024 15:46:39 GMT+0000 (Coordinated Universal Time);23;1105;discharging;45.5;25
Fri Feb 16 2024 15:46:44 GMT+0000 (Coordinated Universal Time);23;1105;discharging;45.5;25
Fri Feb 16 2024 15:46:50 GMT+0000 (Coordinated Universal Time);23;1106;discharging;45.5;25
Fri Feb 16 2024 15:46:55 GMT+0000 (Coordinated Universal Time);23;1109;discharging;45.5;25
Fri Feb 16 2024 15:47:00 GMT+0000 (Coordinated Universal Time);23;1109;discharging;45.5;25
Fri Feb 16 2024 15:47:05 GMT+0000 (Coordinated Universal Time);23;1108;discharging;45.5;25
Fri Feb 16 2024 15:47:11 GMT+0000 (Coordinated Universal Time);23;1102;discharging;45.5;25
Fri Feb 16 2024 15:47:16 GMT+0000 (Coordinated Universal Time);23;1106;discharging;45.5;25
Fri Feb 16 2024 15:47:21 GMT+0000 (Coordinated Universal Time);23;1105;discharging;45.5;25
Fri Feb 16 2024 15:47:27 GMT+0000 (Coordinated Universal Time);23;1104;discharging;45.5;25
Fri Feb 16 2024 15:47:32 GMT+0000 (Coordinated Universal Time);23;1107;discharging;45.5;25
Fri Feb 16 2024 15:47:37 GMT+0000 (Coordinated Universal Time);23;1108;discharging;45.5;25
Fri Feb 16 2024 15:47:43 GMT+0000 (Coordinated Universal Time);23;1106;discharging;45.5;25
Fri Feb 16 2024 15:47:48 GMT+0000 (Coordinated Universal Time);23;1105;discharging;45.5;25
Fri Feb 16 2024 15:47:53 GMT+0000 (Coordinated Universal Time);23;1107;discharging;45.5;25
Fri Feb 16 2024 15:47:58 GMT+0000 (Coordinated Universal Time);23;1104;discharging;45.5;25
Fri Feb 16 2024 15:48:04 GMT+0000 (Coordinated Universal Time);23;1107;discharging;45.5;25
Fri Feb 16 2024 15:48:10 GMT+0000 (Coordinated Universal Time);23;1104;discharging;45.5;25
Fri Feb 16 2024 15:48:15 GMT+0000 (Coordinated Universal Time);23;1108;discharging;45.5;25
Fri Feb 16 2024 15:48:20 GMT+0000 (Coordinated Universal Time);23;1107;discharging;45.5;25
Fri Feb 16 2024 15:48:26 GMT+0000 (Coordinated Universal Time);22;1105;discharging;45.4;25
Fri Feb 16 2024 15:48:31 GMT+0000 (Coordinated Universal Time);22;1105;discharging;45.4;25
Fri Feb 16 2024 15:48:36 GMT+0000 (Coordinated Universal Time);22;1106;discharging;45.4;25
Fri Feb 16 2024 15:48:41 GMT+0000 (Coordinated Universal Time);22;1107;discharging;45.4;25
Fri Feb 16 2024 15:48:47 GMT+0000 (Coordinated Universal Time);22;1109;discharging;45.4;25
Fri Feb 16 2024 15:48:52 GMT+0000 (Coordinated Universal Time);22;1109;discharging;45.4;25
Fri Feb 16 2024 15:48:57 GMT+0000 (Coordinated Universal Time);22;1109;discharging;45.4;25
Fri Feb 16 2024 15:49:03 GMT+0000 (Coordinated Universal Time);22;1108;discharging;45.4;25
Fri Feb 16 2024 15:49:08 GMT+0000 (Coordinated Universal Time);22;1106;discharging;45.4;25
Fri Feb 16 2024 15:49:13 GMT+0000 (Coordinated Universal Time);22;1109;discharging;45.4;25
Fri Feb 16 2024 15:49:18 GMT+0000 (Coordinated Universal Time);22;1105;discharging;45.4;25
Fri Feb 16 2024 15:49:24 GMT+0000 (Coordinated Universal Time);22;1108;discharging;45.4;25
Fri Feb 16 2024 15:49:29 GMT+0000 (Coordinated Universal Time);22;1107;discharging;45.4;25
Fri Feb 16 2024 15:49:34 GMT+0000 (Coordinated Universal Time);22;1103;discharging;45.4;25
Fri Feb 16 2024 15:49:40 GMT+0000 (Coordinated Universal Time);22;1105;discharging;45.4;25
Fri Feb 16 2024 15:49:45 GMT+0000 (Coordinated Universal Time);22;1109;discharging;45.4;25
Fri Feb 16 2024 15:49:50 GMT+0000 (Coordinated Universal Time);22;1103;discharging;45.4;25
Fri Feb 16 2024 15:49:56 GMT+0000 (Coordinated Universal Time);22;1108;discharging;45.4;25
Fri Feb 16 2024 15:50:01 GMT+0000 (Coordinated Universal Time);21;1107;discharging;45.3;25
Fri Feb 16 2024 15:50:05 GMT+0000 (Coordinated Universal Time);21;1107;discharging;45.3;25
Fri Feb 16 2024 15:50:11 GMT+0000 (Coordinated Universal Time);21;1105;discharging;45.3;25
Fri Feb 16 2024 15:50:16 GMT+0000 (Coordinated Universal Time);21;1106;discharging;45.3;25
Fri Feb 16 2024 15:50:21 GMT+0000 (Coordinated Universal Time);21;1105;discharging;45.3;25
Fri Feb 16 2024 15:50:27 GMT+0000 (Coordinated Universal Time);21;1106;discharging;45.3;25
Fri Feb 16 2024 15:50:32 GMT+0000 (Coordinated Universal Time);21;1109;discharging;45.3;25
Fri Feb 16 2024 15:50:37 GMT+0000 (Coordinated Universal Time);21;1109;discharging;45.3;25
Fri Feb 16 2024 15:50:43 GMT+0000 (Coordinated Universal Time);21;1110;discharging;45.3;25
Fri Feb 16 2024 15:50:48 GMT+0000 (Coordinated Universal Time);21;1108;discharging;45.3;25
Fri Feb 16 2024 15:50:53 GMT+0000 (Coordinated Universal Time);21;1108;discharging;45.3;25
Fri Feb 16 2024 15:50:59 GMT+0000 (Coordinated Universal Time);21;1106;discharging;45.3;25
Fri Feb 16 2024 15:51:05 GMT+0000 (Coordinated Universal Time);21;1106;discharging;45.3;25
Fri Feb 16 2024 15:51:11 GMT+0000 (Coordinated Universal Time);21;1106;discharging;45.3;25
Fri Feb 16 2024 15:51:16 GMT+0000 (Coordinated Universal Time);21;1106;discharging;45.3;25
Fri Feb 16 2024 15:51:21 GMT+0000 (Coordinated Universal Time);21;1106;discharging;45.3;25
Fri Feb 16 2024 15:51:26 GMT+0000 (Coordinated Universal Time);21;1104;discharging;45.3;25
Fri Feb 16 2024 15:51:32 GMT+0000 (Coordinated Universal Time);21;1107;discharging;45.3;25
Fri Feb 16 2024 15:51:37 GMT+0000 (Coordinated Universal Time);21;1107;discharging;45.3;25
Fri Feb 16 2024 15:51:42 GMT+0000 (Coordinated Universal Time);20;1111;discharging;45.2;25
Fri Feb 16 2024 15:51:48 GMT+0000 (Coordinated Universal Time);20;1106;discharging;45.2;25
Fri Feb 16 2024 15:51:53 GMT+0000 (Coordinated Universal Time);20;1103;discharging;45.2;25
Fri Feb 16 2024 15:51:58 GMT+0000 (Coordinated Universal Time);20;1104;discharging;45.2;25
Fri Feb 16 2024 15:52:04 GMT+0000 (Coordinated Universal Time);20;1105;discharging;45.2;25
Fri Feb 16 2024 15:52:09 GMT+0000 (Coordinated Universal Time);20;1112;discharging;45.2;25
Fri Feb 16 2024 15:52:14 GMT+0000 (Coordinated Universal Time);20;1112;discharging;45.2;25
Fri Feb 16 2024 15:52:19 GMT+0000 (Coordinated Universal Time);20;1104;discharging;45.2;25
Fri Feb 16 2024 15:52:25 GMT+0000 (Coordinated Universal Time);20;1104;discharging;45.2;25
Fri Feb 16 2024 15:52:30 GMT+0000 (Coordinated Universal Time);20;1106;discharging;45.2;25
Fri Feb 16 2024 15:52:35 GMT+0000 (Coordinated Universal Time);20;1103;discharging;45.2;25
Fri Feb 16 2024 15:52:41 GMT+0000 (Coordinated Universal Time);20;1109;discharging;45.2;25
Fri Feb 16 2024 15:52:46 GMT+0000 (Coordinated Universal Time);20;1106;discharging;45.2;25
Fri Feb 16 2024 15:52:51 GMT+0000 (Coordinated Universal Time);20;1106;discharging;45.2;25
Fri Feb 16 2024 15:52:57 GMT+0000 (Coordinated Universal Time);20;1105;discharging;45.2;25
Fri Feb 16 2024 15:53:01 GMT+0000 (Coordinated Universal Time);20;1105;discharging;45.2;26
Fri Feb 16 2024 15:53:07 GMT+0000 (Coordinated Universal Time);20;1105;discharging;45.2;25
Fri Feb 16 2024 15:53:12 GMT+0000 (Coordinated Universal Time);19;1107;discharging;45.1;25
Fri Feb 16 2024 15:53:17 GMT+0000 (Coordinated Universal Time);19;1106;discharging;45.1;25
Fri Feb 16 2024 15:53:23 GMT+0000 (Coordinated Universal Time);19;1110;discharging;45.1;25
Fri Feb 16 2024 15:53:28 GMT+0000 (Coordinated Universal Time);19;1110;discharging;45.1;25
Fri Feb 16 2024 15:53:33 GMT+0000 (Coordinated Universal Time);19;1106;discharging;45.1;25
Fri Feb 16 2024 15:53:39 GMT+0000 (Coordinated Universal Time);19;1108;discharging;45.1;25
Fri Feb 16 2024 15:53:44 GMT+0000 (Coordinated Universal Time);19;1100;discharging;45.1;25
Fri Feb 16 2024 15:53:49 GMT+0000 (Coordinated Universal Time);19;1100;discharging;45.1;25
Fri Feb 16 2024 15:53:54 GMT+0000 (Coordinated Universal Time);19;1108;discharging;45.1;25
Fri Feb 16 2024 15:54:00 GMT+0000 (Coordinated Universal Time);19;1107;discharging;45.1;25
Fri Feb 16 2024 15:54:05 GMT+0000 (Coordinated Universal Time);19;1111;discharging;45.1;25
Fri Feb 16 2024 15:54:11 GMT+0000 (Coordinated Universal Time);19;1107;discharging;45.1;25
Fri Feb 16 2024 15:54:16 GMT+0000 (Coordinated Universal Time);19;1105;discharging;45.1;25
Fri Feb 16 2024 15:54:21 GMT+0000 (Coordinated Universal Time);19;1104;discharging;45.1;25
Fri Feb 16 2024 15:54:27 GMT+0000 (Coordinated Universal Time);19;1102;discharging;45.1;26
Fri Feb 16 2024 15:54:32 GMT+0000 (Coordinated Universal Time);19;1105;discharging;45.1;25
Fri Feb 16 2024 15:54:37 GMT+0000 (Coordinated Universal Time);19;1103;discharging;45.1;25
Fri Feb 16 2024 15:54:43 GMT+0000 (Coordinated Universal Time);19;1109;discharging;45.1;25
Fri Feb 16 2024 15:54:48 GMT+0000 (Coordinated Universal Time);19;1105;discharging;45.1;25
Fri Feb 16 2024 15:54:53 GMT+0000 (Coordinated Universal Time);18;1105;discharging;45;26
Fri Feb 16 2024 15:54:59 GMT+0000 (Coordinated Universal Time);18;1106;discharging;45;25
Fri Feb 16 2024 15:55:04 GMT+0000 (Coordinated Universal Time);18;1101;discharging;45;25
Fri Feb 16 2024 15:55:10 GMT+0000 (Coordinated Universal Time);18;1104;discharging;45;25
Fri Feb 16 2024 15:55:15 GMT+0000 (Coordinated Universal Time);18;1106;discharging;45;26
Fri Feb 16 2024 15:55:20 GMT+0000 (Coordinated Universal Time);18;1109;discharging;45;25
Fri Feb 16 2024 15:55:26 GMT+0000 (Coordinated Universal Time);18;1110;discharging;45;25
Fri Feb 16 2024 15:55:31 GMT+0000 (Coordinated Universal Time);18;1099;discharging;45;26
Fri Feb 16 2024 15:55:36 GMT+0000 (Coordinated Universal Time);18;1099;discharging;45;26
Fri Feb 16 2024 15:55:42 GMT+0000 (Coordinated Universal Time);18;1101;discharging;45;26
Fri Feb 16 2024 15:55:47 GMT+0000 (Coordinated Universal Time);18;1110;discharging;45;25
Fri Feb 16 2024 15:55:52 GMT+0000 (Coordinated Universal Time);18;1105;discharging;45;25
Fri Feb 16 2024 15:55:58 GMT+0000 (Coordinated Universal Time);18;1104;discharging;45;25
Fri Feb 16 2024 15:56:03 GMT+0000 (Coordinated Universal Time);18;1105;discharging;45;25
Fri Feb 16 2024 15:56:08 GMT+0000 (Coordinated Universal Time);18;1104;discharging;45;26
Fri Feb 16 2024 15:56:13 GMT+0000 (Coordinated Universal Time);17;1104;discharging;44.9;26
Fri Feb 16 2024 15:56:18 GMT+0000 (Coordinated Universal Time);17;1105;discharging;44.9;25
Fri Feb 16 2024 15:56:24 GMT+0000 (Coordinated Universal Time);17;1103;discharging;44.9;25
Fri Feb 16 2024 15:56:29 GMT+0000 (Coordinated Universal Time);17;1105;discharging;44.9;25
Fri Feb 16 2024 15:56:34 GMT+0000 (Coordinated Universal Time);17;1107;discharging;44.9;26
Fri Feb 16 2024 15:56:40 GMT+0000 (Coordinated Universal Time);17;1102;discharging;44.9;25
Fri Feb 16 2024 15:56:45 GMT+0000 (Coordinated Universal Time);17;1106;discharging;44.9;25
Fri Feb 16 2024 15:56:50 GMT+0000 (Coordinated Universal Time);17;1100;discharging;44.9;26
Fri Feb 16 2024 15:56:56 GMT+0000 (Coordinated Universal Time);17;1100;discharging;44.9;25
Fri Feb 16 2024 15:57:03 GMT+0000 (Coordinated Universal Time);17;1106;discharging;44.9;26
