createdAt;chargeLevelPercent;houseLoadPowerW;batteryVoltageV;dischargingCurrentA
Mon Feb 05 2024 16:49:51 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:49:56 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:50:02 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:50:07 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:50:13 GMT+0000 (Coordinated Universal Time);39;1;47.1;0
Mon Feb 05 2024 16:50:18 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:50:24 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:50:29 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:50:35 GMT+0000 (Coordinated Universal Time);39;0;47.4;0
Mon Feb 05 2024 16:50:40 GMT+0000 (Coordinated Universal Time);39;4;47.4;0
Mon Feb 05 2024 16:50:46 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:50:51 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:50:56 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:51:03 GMT+0000 (Coordinated Universal Time);40;7;47.4;0
Mon Feb 05 2024 16:51:08 GMT+0000 (Coordinated Universal Time);40;0;47.4;0
Mon Feb 05 2024 16:51:14 GMT+0000 (Coordinated Universal Time);39;1;47.1;0
Mon Feb 05 2024 16:51:19 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:51:25 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:51:30 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:51:36 GMT+0000 (Coordinated Universal Time);39;3;47.1;0
Mon Feb 05 2024 16:51:41 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:51:47 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:51:52 GMT+0000 (Coordinated Universal Time);38;0;46.8;0
Mon Feb 05 2024 16:51:58 GMT+0000 (Coordinated Universal Time);39;1;47.1;0
Mon Feb 05 2024 16:52:03 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:52:08 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:52:14 GMT+0000 (Coordinated Universal Time);40;5;47.2;0
Mon Feb 05 2024 16:52:20 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:52:25 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:52:31 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:52:37 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:52:42 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:52:47 GMT+0000 (Coordinated Universal Time);39;0;46.9;0
Mon Feb 05 2024 16:52:53 GMT+0000 (Coordinated Universal Time);38;0;46.8;0
Mon Feb 05 2024 16:52:58 GMT+0000 (Coordinated Universal Time);36;0;46.8;0
Mon Feb 05 2024 16:53:03 GMT+0000 (Coordinated Universal Time);37;0;47.1;0
Mon Feb 05 2024 16:53:09 GMT+0000 (Coordinated Universal Time);37;0;47.1;0
Mon Feb 05 2024 16:53:14 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:53:20 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:53:25 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:53:31 GMT+0000 (Coordinated Universal Time);39;8;47.1;0
Mon Feb 05 2024 16:53:36 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:53:41 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:53:47 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:53:53 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:53:58 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:54:04 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:54:10 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:54:15 GMT+0000 (Coordinated Universal Time);40;2;47.2;0
Mon Feb 05 2024 16:54:21 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:54:27 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:54:32 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:54:38 GMT+0000 (Coordinated Universal Time);40;5;47.2;0
Mon Feb 05 2024 16:54:43 GMT+0000 (Coordinated Universal Time);40;0;47;0
Mon Feb 05 2024 16:54:48 GMT+0000 (Coordinated Universal Time);40;0;47;0
Mon Feb 05 2024 16:54:54 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:55:00 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:55:05 GMT+0000 (Coordinated Universal Time);39;5;47.1;0
Mon Feb 05 2024 16:55:11 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:55:16 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:55:22 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:55:27 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:55:32 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:55:38 GMT+0000 (Coordinated Universal Time);40;1;47.2;0
Mon Feb 05 2024 16:55:44 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:55:49 GMT+0000 (Coordinated Universal Time);40;0;47.4;0
Mon Feb 05 2024 16:55:55 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 16:56:01 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:56:07 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:56:12 GMT+0000 (Coordinated Universal Time);40;5;47.2;0
Mon Feb 05 2024 16:56:18 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:56:25 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:56:30 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:56:36 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:56:42 GMT+0000 (Coordinated Universal Time);40;3;47.2;0
Mon Feb 05 2024 16:56:48 GMT+0000 (Coordinated Universal Time);38;0;47;0
Mon Feb 05 2024 16:56:54 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:57:00 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:57:05 GMT+0000 (Coordinated Universal Time);40;6;47.2;0
Mon Feb 05 2024 16:57:11 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:57:16 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:57:22 GMT+0000 (Coordinated Universal Time);41;3;47.3;0
Mon Feb 05 2024 16:57:28 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:57:34 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:57:39 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:57:45 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:57:51 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:57:57 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:58:03 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:58:08 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:58:14 GMT+0000 (Coordinated Universal Time);40;6;47;0
Mon Feb 05 2024 16:58:19 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:58:25 GMT+0000 (Coordinated Universal Time);39;0;47.1;0
Mon Feb 05 2024 16:58:30 GMT+0000 (Coordinated Universal Time);40;3;47.2;0
Mon Feb 05 2024 16:58:36 GMT+0000 (Coordinated Universal Time);39;6;47.3;0
Mon Feb 05 2024 16:58:41 GMT+0000 (Coordinated Universal Time);40;14;47.2;0
Mon Feb 05 2024 16:58:46 GMT+0000 (Coordinated Universal Time);40;2;47.2;0
Mon Feb 05 2024 16:58:52 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:58:57 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:59:02 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:59:08 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:59:13 GMT+0000 (Coordinated Universal Time);41;5;47.3;0
Mon Feb 05 2024 16:59:18 GMT+0000 (Coordinated Universal Time);41;0;47;0
Mon Feb 05 2024 16:59:24 GMT+0000 (Coordinated Universal Time);41;0;47;0
Mon Feb 05 2024 16:59:29 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:59:34 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 16:59:40 GMT+0000 (Coordinated Universal Time);40;4;47.2;0
Mon Feb 05 2024 16:59:45 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 16:59:50 GMT+0000 (Coordinated Universal Time);41;2;47.3;0
Mon Feb 05 2024 16:59:56 GMT+0000 (Coordinated Universal Time);40;2;47.2;0
Mon Feb 05 2024 17:00:02 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 17:00:07 GMT+0000 (Coordinated Universal Time);41;1;47.3;0
Mon Feb 05 2024 17:00:13 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 17:00:18 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 17:00:24 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:00:29 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:00:35 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:00:40 GMT+0000 (Coordinated Universal Time);41;9;47.6;0
Mon Feb 05 2024 17:00:45 GMT+0000 (Coordinated Universal Time);41;4;47.3;0
Mon Feb 05 2024 17:00:51 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:00:56 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:01:02 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:01:07 GMT+0000 (Coordinated Universal Time);41;1;47.3;0
Mon Feb 05 2024 17:01:13 GMT+0000 (Coordinated Universal Time);41;5;47.3;0
Mon Feb 05 2024 17:01:18 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:01:23 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:01:29 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:01:34 GMT+0000 (Coordinated Universal Time);40;7;47.2;0
Mon Feb 05 2024 17:01:39 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 17:01:45 GMT+0000 (Coordinated Universal Time);40;0;47;0
Mon Feb 05 2024 17:01:52 GMT+0000 (Coordinated Universal Time);40;0;47.2;0
Mon Feb 05 2024 17:02:00 GMT+0000 (Coordinated Universal Time);40;0;47.4;0
Mon Feb 05 2024 17:02:05 GMT+0000 (Coordinated Universal Time);40;0;47.4;0
Mon Feb 05 2024 17:02:11 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:02:16 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:03:59 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:04:04 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:04:10 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:04:15 GMT+0000 (Coordinated Universal Time);43;7;47.5;0
Mon Feb 05 2024 17:04:20 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:04:26 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:04:32 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:04:38 GMT+0000 (Coordinated Universal Time);42;0;47.2;0
Mon Feb 05 2024 17:04:44 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:04:49 GMT+0000 (Coordinated Universal Time);42;4;47.4;0
Mon Feb 05 2024 17:04:55 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:05:00 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:05:05 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:05:11 GMT+0000 (Coordinated Universal Time);42;5;47.1;0
Mon Feb 05 2024 17:05:16 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:05:22 GMT+0000 (Coordinated Universal Time);43;7;47.5;0
Mon Feb 05 2024 17:05:27 GMT+0000 (Coordinated Universal Time);42;3;47.4;0
Mon Feb 05 2024 17:05:32 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:05:38 GMT+0000 (Coordinated Universal Time);41;4;47.3;0
Mon Feb 05 2024 17:05:43 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:05:49 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:05:55 GMT+0000 (Coordinated Universal Time);41;0;47.5;0
Mon Feb 05 2024 17:06:01 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:06:07 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:06:12 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:06:18 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:06:23 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:06:29 GMT+0000 (Coordinated Universal Time);42;2;47.4;0
Mon Feb 05 2024 17:06:35 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:06:40 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:06:46 GMT+0000 (Coordinated Universal Time);42;0;47.6;0
Mon Feb 05 2024 17:06:51 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:06:56 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:07:02 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:07:07 GMT+0000 (Coordinated Universal Time);42;3;47.4;0
Mon Feb 05 2024 17:07:13 GMT+0000 (Coordinated Universal Time);42;6;47.4;0
Mon Feb 05 2024 17:07:18 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:07:23 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:07:29 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:07:35 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:07:40 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:07:46 GMT+0000 (Coordinated Universal Time);41;3;47.3;0
Mon Feb 05 2024 17:07:51 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:07:56 GMT+0000 (Coordinated Universal Time);42;7;47.4;0
Mon Feb 05 2024 17:08:02 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:08:08 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:08:13 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:08:19 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:08:24 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:08:29 GMT+0000 (Coordinated Universal Time);42;5;47.4;0
Mon Feb 05 2024 17:08:34 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:08:40 GMT+0000 (Coordinated Universal Time);42;0;47.7;0
Mon Feb 05 2024 17:08:46 GMT+0000 (Coordinated Universal Time);42;0;47.6;0
Mon Feb 05 2024 17:08:51 GMT+0000 (Coordinated Universal Time);44;3;47.6;0
Mon Feb 05 2024 17:08:56 GMT+0000 (Coordinated Universal Time);44;1;47.4;0
Mon Feb 05 2024 17:09:01 GMT+0000 (Coordinated Universal Time);44;0;47.4;0
Mon Feb 05 2024 17:09:07 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:13 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:18 GMT+0000 (Coordinated Universal Time);42;8;47.4;0
Mon Feb 05 2024 17:09:23 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:29 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:34 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:39 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:45 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:50 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:09:56 GMT+0000 (Coordinated Universal Time);42;4;47.4;0
Mon Feb 05 2024 17:10:02 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:10:07 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:10:13 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:10:18 GMT+0000 (Coordinated Universal Time);43;1;47.5;0
Mon Feb 05 2024 17:10:24 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:10:29 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:10:35 GMT+0000 (Coordinated Universal Time);42;2;47.4;0
Mon Feb 05 2024 17:10:40 GMT+0000 (Coordinated Universal Time);42;7;47.4;0
Mon Feb 05 2024 17:10:45 GMT+0000 (Coordinated Universal Time);43;2;47.5;0
Mon Feb 05 2024 17:10:51 GMT+0000 (Coordinated Universal Time);42;8;47.4;0
Mon Feb 05 2024 17:10:56 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:11:04 GMT+0000 (Coordinated Universal Time);42;7;47.4;0
Mon Feb 05 2024 17:11:10 GMT+0000 (Coordinated Universal Time);42;7;47.4;0
Mon Feb 05 2024 17:11:15 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:11:21 GMT+0000 (Coordinated Universal Time);43;6;47.5;0
Mon Feb 05 2024 17:11:26 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:11:31 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:11:37 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:11:42 GMT+0000 (Coordinated Universal Time);42;3;47.4;0
Mon Feb 05 2024 17:11:47 GMT+0000 (Coordinated Universal Time);42;5;47.4;0
Mon Feb 05 2024 17:11:53 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:11:58 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:12:03 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:12:09 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:12:14 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:12:19 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:12:25 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:12:30 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:12:35 GMT+0000 (Coordinated Universal Time);43;2;47.5;0
Mon Feb 05 2024 17:12:41 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:12:46 GMT+0000 (Coordinated Universal Time);44;6;47.6;0
Mon Feb 05 2024 17:12:51 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:12:57 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:13:02 GMT+0000 (Coordinated Universal Time);43;4;47.5;0
Mon Feb 05 2024 17:13:07 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:13:12 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:13:18 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:13:23 GMT+0000 (Coordinated Universal Time);43;12;47.5;0
Mon Feb 05 2024 17:13:28 GMT+0000 (Coordinated Universal Time);43;0;47.3;0
Mon Feb 05 2024 17:13:34 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:13:39 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:13:45 GMT+0000 (Coordinated Universal Time);43;3;47.5;0
Mon Feb 05 2024 17:13:50 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:13:55 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:14:03 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:14:08 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:14:13 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:14:18 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:14:24 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:14:30 GMT+0000 (Coordinated Universal Time);43;5;47.5;0
Mon Feb 05 2024 17:14:35 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:14:40 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:14:45 GMT+0000 (Coordinated Universal Time);43;0;47.3;0
Mon Feb 05 2024 17:14:51 GMT+0000 (Coordinated Universal Time);43;7;47.5;0
Mon Feb 05 2024 17:14:56 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:15:04 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:15:09 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:15:14 GMT+0000 (Coordinated Universal Time);42;3;47.4;0
Mon Feb 05 2024 17:15:20 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:15:25 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:15:30 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:15:36 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:15:41 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:15:46 GMT+0000 (Coordinated Universal Time);43;4;47.5;0
Mon Feb 05 2024 17:15:52 GMT+0000 (Coordinated Universal Time);42;0;47.4;0
Mon Feb 05 2024 17:15:57 GMT+0000 (Coordinated Universal Time);42;3;47.4;0
Mon Feb 05 2024 17:16:03 GMT+0000 (Coordinated Universal Time);42;3;47.4;0
Mon Feb 05 2024 17:16:08 GMT+0000 (Coordinated Universal Time);42;8;47.4;0
Mon Feb 05 2024 17:16:13 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:16:19 GMT+0000 (Coordinated Universal Time);41;0;47.3;0
Mon Feb 05 2024 17:16:24 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:16:30 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:16:35 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:16:40 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:16:46 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:16:51 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:16:56 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:17:02 GMT+0000 (Coordinated Universal Time);43;6;47.5;0
Mon Feb 05 2024 17:17:07 GMT+0000 (Coordinated Universal Time);43;7;47.5;0
Mon Feb 05 2024 17:17:13 GMT+0000 (Coordinated Universal Time);43;5;47.5;0
Mon Feb 05 2024 17:17:18 GMT+0000 (Coordinated Universal Time);43;7;47.5;0
Mon Feb 05 2024 17:17:24 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:17:29 GMT+0000 (Coordinated Universal Time);43;3;47.5;0
Mon Feb 05 2024 17:17:34 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:17:40 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:17:45 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:17:50 GMT+0000 (Coordinated Universal Time);43;1;47.5;0
Mon Feb 05 2024 17:17:56 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:18:03 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:18:08 GMT+0000 (Coordinated Universal Time);43;7;47.5;0
Mon Feb 05 2024 17:18:14 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
Mon Feb 05 2024 17:18:19 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:18:24 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:18:30 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:18:35 GMT+0000 (Coordinated Universal Time);44;0;47.6;0
Mon Feb 05 2024 17:18:40 GMT+0000 (Coordinated Universal Time);43;0;47.5;0
